predicted_x,predicted_y,x,y
0.61205274,1.2673485,1,2
0.5834143,1.2598369,1,2
0.5574076,0.94150525,1,2
0.5431161,0.7959311,1,2
0.56191885,1.3645573,1,2
0.5611281,1.2784507,1,2
0.50762874,0.9252987,1,2
0.56553143,1.2124858,1,2
0.5960927,1.1856446,1,2
0.54528016,1.2154238,1,2
0.5520718,1.2617118,1,2
0.5393256,1.2440069,1,2
0.53238577,0.79613525,1,2
0.54772794,1.2503994,1,2
0.52679425,1.217562,1,2
0.55134284,1.3780112,1,2
0.5525968,1.4378018,1,2
0.56741923,1.5421274,1,2
0.54444146,1.4458172,1,2
0.53990126,1.3441813,1,2
0.5363208,1.346029,1,2
0.54773164,1.3825836,1,2
0.5507767,1.3598871,1,2
0.5476415,1.3701081,1,2
0.54180205,0.8143117,1,2
0.5669014,1.3556406,1,2
0.5698812,1.2712207,1,2
0.5528553,1.3536088,1,2
0.60680276,0.7944104,1,2
0.5628178,1.347775,1,2
0.5201678,0.845099,1,2
0.55506045,1.2534397,1,2
0.578589,1.268085,1,2
0.5737023,1.3194575,1,2
0.51813173,1.0070734,1,2
0.537526,1.3077888,1,2
0.54827356,1.3971915,1,2
0.5408952,1.38661,1,2
0.54595494,1.4260421,1,2
0.5477541,1.4662211,1,2
0.47094306,0.9534691,1,2
0.4416071,1.0670478,1,2
0.5563801,1.5224562,1,2
0.4745279,1.2851403,1,2
0.56289005,1.5213587,1,2
0.5469432,1.4613357,1,2
0.4754828,1.0660489,1,2
0.54082,1.4035993,1,2
0.45550814,1.1327436,1,2
0.5522869,1.486639,1,2
0.59932476,1.6716256,1,2
0.5598636,1.5312519,1,2
0.57729363,1.5125229,1,2
0.60552084,1.5396311,1,2
0.5545087,1.4129114,1,2
0.54776645,1.4292803,1,2
0.56469005,1.4918706,1,2
0.5368352,1.3803198,1,2
0.5472813,1.4221258,1,2
0.5503658,1.4505322,1,2
0.56365126,1.436058,1,2
0.5439707,1.3524897,1,2
0.546381,1.3682911,1,2
0.55342597,1.3068242,1,2
0.5317473,0.8730623,1,2
0.5984848,1.3009822,1,2
0.5426098,1.3103104,1,2
0.5421419,1.3101923,1,2
0.5686601,1.520658,1,2
0.5956172,1.3855114,1,2
0.5604427,1.3505366,1,2
0.57034385,1.3931713,1,2
0.4505558,1.0571778,1,2
0.5774347,1.4987204,1,2
0.48396054,0.88226944,1,2
0.6261308,1.6279924,1,2
0.48967916,1.0825098,1,2
0.58187705,1.4490354,1,2
0.6053314,1.5717497,1,2
0.59782195,1.6088707,1,2
0.57515323,1.4050531,1,2
0.55148023,1.4385574,1,2
0.45265776,1.0855317,1,2
0.44138497,1.0085549,1,2
0.6014585,1.5991404,1,2
0.5443754,1.4568868,1,2
0.4685752,1.1087353,1,2
0.61609614,1.6371944,1,2
0.57223946,1.5095565,1,2
0.6008731,1.5679948,1,2
0.48756605,1.299864,1,2
0.58149576,1.4846573,1,2
0.5934664,1.514173,1,2
0.60211545,1.596859,1,2
0.47011375,1.2100132,1,2
0.5740652,1.4999468,1,2
0.5933198,1.5183527,1,2
0.5659827,1.4668083,1,2
0.45833474,1.0276,1,2
0.4533476,1.087723,1,2
0.5961722,1.5557816,1,2
0.61930794,1.6806209,1,2
0.5912193,1.5535626,1,2
0.58304226,1.462235,1,2
0.46546742,0.9201617,1,2
0.5943005,1.5442617,1,2
0.5999243,1.5561278,1,2
0.62150615,1.6421533,1,2
0.47894588,1.1549914,1,2
0.60462546,1.560842,1,2
0.56220347,1.4501193,1,2
0.5622622,1.4322257,1,2
0.60185105,1.5324183,1,2
0.5855387,1.4525108,1,2
0.47600898,0.89035255,1,2
0.57237995,1.4030142,1,2
0.54478854,1.2954338,1,2
0.48332986,0.9940936,1,2
0.5748782,1.4635093,1,2
0.5562566,1.4037273,1,2
0.5931718,1.5117445,1,2
0.45868173,0.93728954,1,2
0.60516626,1.5477664,1,2
0.51997834,1.3075671,1,2
0.5774459,1.4414933,1,2
0.54318345,1.3207846,1,2
0.5389514,1.2332964,1,2
0.4933278,0.8744874,1,2
0.4863495,1.1165378,1,2
0.47938046,1.0685842,1,2
0.5748874,1.4347515,1,2
0.4725695,1.0235398,1,2
0.46834776,0.9435763,1,2
0.5602107,1.335707,1,2
0.5885013,1.461266,1,2
0.5718514,1.4222028,1,2
0.6025923,1.469521,1,2
0.5684444,1.4127603,1,2
0.5719992,1.3945944,1,2
0.5764082,1.3767941,1,2
0.5797113,1.4237094,1,2
0.5003665,1.0979989,1,2
0.5921874,1.3576603,1,2
0.58193594,1.3835592,1,2
0.51556355,1.172121,1,2
0.55795497,1.2994516,1,2
0.5586516,1.3257334,1,2
0.5748653,1.4019217,1,2
0.57331806,1.3978369,1,2
0.56773436,1.3670628,1,2
0.49937645,0.8368984,1,2
0.59729207,1.3738661,1,2
0.5667964,1.3520615,1,2
0.54764646,1.2989755,1,2
0.52846146,1.1646204,1,2
0.54085946,1.2752795,1,2
0.48803493,1.0746574,1,2
0.5132627,0.97833234,1,2
0.5472531,1.3072066,1,2
0.56712794,1.1953883,1,2
0.550754,1.3091297,1,2
0.5475817,1.2301126,1,2
0.5126715,1.0080874,1,2
0.5492874,1.2138708,1,2
0.5807955,1.2807162,1,2
0.56928647,1.4080036,1,2
0.5853374,1.4251595,1,2
0.569059,1.3477643,1,2
0.50479746,0.99839324,1,2
0.5731617,1.3775623,1,2
0.58437574,1.4137745,1,2
0.47089764,0.88135546,1,2
0.5614959,1.3880146,1,2
0.57680196,1.4273896,1,2
0.4611921,0.99377674,1,2
0.572997,1.4106548,1,2
0.6077922,1.5906832,1,2
0.5790703,1.4613633,1,2
0.59281707,1.510256,1,2
0.5881086,1.4323616,1,2
0.5842008,1.5263281,1,2
0.5900558,1.4991508,1,2
0.48898542,1.1457791,1,2
0.59101284,1.50137,1,2
0.5452769,1.3711145,1,2
0.58790255,1.4584644,1,2
0.6254667,1.5700366,1,2
0.59274644,1.4914896,1,2
0.4805231,1.1194565,1,2
0.6044699,1.5862443,1,2
0.5909622,1.4309297,1,2
0.5767075,1.4424844,1,2
0.48241088,1.0319715,1,2
0.5583774,1.3840432,1,2
0.57776326,1.4445992,1,2
0.5614493,1.4245844,1,2
0.5756913,1.4322183,1,2
0.56668603,1.4532452,1,2
0.5749523,1.4032652,1,2
0.5532829,1.3925555,1,2
0.5523686,1.3941898,1,2
0.56528866,1.4688003,1,2
0.58428013,1.5582831,1,2
0.59869504,1.5258908,1,2
0.6558575,1.5854261,1,2
0.5362345,1.3029127,1,2
0.5647441,1.4501097,1,2
0.5510261,1.3595545,1,2
0.49061754,1.0149832,1,2
0.55943376,1.0230544,1,2
0.6115343,1.7136242,1,2
0.5807952,0.93403476,1,2
0.4872423,1.3260348,1,2
0.61262834,1.736532,1,2
0.4691113,1.0502825,1,2
0.61199605,1.8132551,1,2
0.60664856,1.8314543,1,2
0.5564449,1.5319908,1,2
0.5805915,1.5528162,1,2
0.6090248,1.6969225,1,2
0.65353525,1.9293408,1,2
0.546931,1.5547316,1,2
0.4783019,1.4322784,1,2
0.6757065,1.9980421,1,2
0.6542201,1.754168,1,2
0.9321051,1.7151194,1,2
0.646825,1.8804476,1,2
0.5984997,1.7689512,1,2
0.4457977,1.0683722,1,2
0.9430245,1.9546809,1,2
0.6452402,1.9023318,1,2
0.7414285,1.1882763,1,2
0.6256573,1.885488,1,2
1.0584083,1.8337512,1,2
0.58274126,1.6197188,1,2
0.55375373,1.5303838,1,3
0.89743143,2.7771926,1,3
0.9187312,2.8531008,1,3
0.8577595,2.5621235,1,3
0.8838275,2.729381,1,3
0.8730414,2.6913965,1,3
0.93863064,2.6754491,1,3
1.0052668,2.9014144,1,3
0.868615,2.4127765,1,3
1.3387289,4.2245736,1,3
0.9435743,2.530754,1,3
1.2484009,3.900633,1,3
0.9055718,2.4532611,1,3
0.89420474,2.4516926,1,3
0.9639063,2.826353,1,3
1.2968485,4.00196,1,3
0.96609163,2.835101,1,3
0.9234532,2.646906,1,3
1.201808,2.6925578,1,3
1.1112661,2.585344,1,3
1.2961255,2.064073,1,3
1.2419244,2.020562,1,3
1.8544286,2.402165,1,3
1.114872,3.3784926,1,3
1.2700438,2.5800085,1,3
1.5162469,2.1788304,1,3
1.7041605,2.3297594,1,3
1.7287447,2.4352868,1,3
1.0601374,2.5644484,1,3
0.706374,1.6643138,1,3
0.8873119,1.383723,1,3
0.9579836,1.4102762,1,3
1.361022,1.1392643,1,3
0.91107595,1.1883833,1,3
0.988241,1.365442,1,3
1.0049663,1.4478288,1,3
1.0560545,1.2737987,1,3
1.1168317,1.1101918,1,3
1.0179067,1.3711276,1,3
0.97397476,1.3540025,1,3
1.884006,1.7451007,1,3
1.4491544,1.5349088,1,3
0.9883194,1.3011787,1,3
1.0094217,1.3938334,1,3
1.0924699,1.4840043,1,3
1.6941524,2.2103024,1,3
1.944824,2.0898678,1,3
1.499168,2.2236571,1,3
1.885211,2.020389,1,3
1.7066462,2.2087736,1,3
1.7232304,2.3861723,1,3
1.7900026,2.4194913,1,3
1.8327072,2.3907669,1,3
1.7675166,2.4152226,1,3
1.6303227,2.1705806,1,3
1.8248773,2.4344597,1,3
1.8438404,2.3532302,1,3
1.7012091,2.4786074,1,3
1.7038654,2.5169213,1,3
1.6312182,2.4016097,1,3
1.3320639,2.4844027,1,3
1.065112,2.8771057,1,3
0.8988036,2.5210009,1,3
0.9210367,2.5137968,1,3
0.9154105,2.5255775,1,3
1.1175317,3.3655772,1,3
1.0811377,3.3901324,1,3
0.58063346,1.724262,1,3
0.53746533,1.5865502,1,3
0.9093417,2.698956,1,3
1.1777723,3.5095453,1,3
1.2051697,3.7769217,1,3
0.929292,2.6936157,1,3
1.090171,3.1629052,1,3
1.0148551,3.0333767,1,3
0.8526577,2.4366593,1,3
0.87324536,2.5370007,1,3
0.87719154,2.6439347,1,3
0.9126686,2.697024,1,3
0.87659216,2.4617553,1,3
1.0506064,2.6864061,1,3
0.96335113,2.5510695,1,3
1.2410438,3.8195317,1,3
1.2124028,3.4985824,1,3
1.4501742,3.1022196,1,3
1.7464238,2.6001701,1,3
1.0730715,2.798502,1,3
1.2227719,3.8499126,1,3
1.4667242,4.550375,1,3
0.9371737,2.1156368,1,3
0.98125136,2.6779068,1,3
1.9512422,2.5080552,1,3
1.2504854,3.1769466,1,3
1.1125947,3.1989205,1,3
0.97013927,2.606998,1,3
1.3038998,4.076812,1,3
0.94869125,2.5540104,1,3
0.8976134,2.2147174,1,3
0.9035127,2.803364,1,3
0.5775934,1.6865585,1,3
0.8760896,2.5308394,1,3
0.8800013,2.5652895,1,3
0.9002352,2.7300029,1,3
0.89713067,2.5812645,1,3
0.8485764,2.5528278,1,3
0.90998316,2.7926664,1,3
0.8738087,2.5312653,1,3
1.1918883,3.3820882,1,3
0.8970659,2.8458748,1,3
0.8981722,2.7628665,1,3
0.8997462,2.7769976,1,3
1.1811984,3.3624678,1,3
0.90977323,2.8539774,1,3
0.95300806,2.8887641,1,3
0.63079715,1.8424327,1,3
1.3119637,3.6326947,1,3
1.026142,3.0455565,1,3
0.88806194,2.7259233,1,3
1.0850624,3.3528752,1,3
1.0139471,3.1108427,1,3
0.88571465,2.6945372,1,3
0.9125689,2.8471437,1,3
0.90357834,2.6732244,1,3
0.5945829,1.7036805,1,3
1.291492,3.8338213,1,3
1.0085983,2.874195,1,3
1.2058191,3.7535605,1,3
1.4583063,3.9958768,1,3
1.2499611,3.7826846,1,3
1.1895771,3.3678112,1,3
0.89684707,2.5981257,1,3
1.0199451,3.1472077,1,3
1.1956086,3.4640975,1,3
0.8787862,2.6220696,1,3
0.59523594,1.7300956,1,3
1.0157076,3.1986299,1,3
0.90123993,2.796073,1,3
0.7341781,2.2139568,1,3
0.8602067,2.602862,1,3
0.88624203,2.7585106,1,3
0.7603893,2.2604063,1,3
0.94086456,2.9505906,1,3
0.8415399,2.4245358,1,3
0.86552227,2.5405908,1,3
0.89059734,2.6076007,1,3
1.0145521,3.0791583,1,3
0.9074035,2.8567479,1,3
1.0307063,3.1491973,1,3
0.86929274,2.6687074,1,3
0.82918984,2.3358297,1,3
0.940701,2.9188218,1,3
0.57503575,1.7256286,1,3
0.8838259,2.5940084,1,3
0.78895247,2.3206012,1,3
0.86537457,2.5890152,1,3
0.8538592,2.5111575,1,3
0.8439239,2.60647,1,3
0.8522022,2.5697174,1,3
0.863486,2.5156717,1,3
0.8057269,2.3159854,1,3
0.8160132,2.3885336,1,3
0.80026543,2.3750553,1,3
0.86162305,2.5642772,1,3
0.7910018,2.3015342,1,3
0.8103291,2.4705877,1,3
0.79352534,2.3471515,1,3
0.8024206,2.1117198,1,3
1.2452083,1.4131656,1,3
0.7796275,2.124674,1,3
0.8019691,2.3950796,1,3
0.78949463,2.341867,1,3
0.7718452,2.2953396,1,3
0.81613195,1.9378791,1,3
1.1404212,1.5778685,1,3
0.8075798,2.225203,1,3
1.1957617,1.7458673,1,3
1.200786,1.802058,1,3
1.4222561,1.7696888,1,3
1.3877113,1.8894215,1,3
0.7585331,1.9940085,1,3
0.8350792,2.5153675,1,3
1.3566474,1.8147383,1,3
1.0597544,1.9022851,1,3
0.58998364,1.7342777,1,3
0.80789524,1.789139,1,3
1.2466754,1.792639,1,3
0.9677047,1.8818614,1,3
0.8375759,2.4780135,1,3
1.530431,1.8385549,1,3
0.86265457,2.6421947,1,3
1.3274376,1.8570523,1,3
1.2577088,1.7635398,1,3
1.4063184,1.9194288,1,3
0.8056971,2.4181094,1,3
0.79600424,2.1918201,1,3
1.43663,1.7642143,1,3
0.79522336,1.6437047,1,3
1.3170532,1.7384033,1,3
1.2306688,1.7783947,1,3
0.83307976,1.6088142,1,3
1.1095525,1.7698648,1,3
0.7477819,1.8414416,1,3
0.80326134,1.9697449,1,3
1.2801487,1.7625723,1,3
0.80552536,2.2563097,1,3
1.4206259,1.5059798,1,3
0.76267767,2.0461338,1,3
1.4765768,1.4274013,1,3
0.79608727,2.2184267,1,3
1.2074959,1.7018194,1,3
1.2535061,1.6840496,1,3
1.352494,1.7659504,1,3
1.3269374,1.6786191,1,3
1.2337016,1.6006699,1,3
1.2103071,1.7448678,1,3
1.0984569,1.6067665,1,3
1.1665337,1.697309,1,3
1.1735857,1.7760472,1,3
0.95421475,1.75947,1,3
1.1765499,1.691647,1,3
1.026415,1.8347571,1,3
1.1106972,1.6941226,1,3
0.9412389,1.4727166,1,3
0.79242504,2.2028635,1,3
0.85090506,2.56569,1,3
0.8005055,2.1423783,1,3
0.8343805,2.5339007,1,3
0.78620416,2.4239953,1,3
0.8312256,2.4580045,1,3
0.7959168,2.1766372,1,3
0.81730056,2.4507647,1,3
0.8252758,2.431486,1,3
0.85551584,2.5736105,1,3
0.8132611,2.426549,1,3
0.81629485,2.3874485,1,3
0.79721797,2.3280096,1,3
0.78283185,2.341029,1,3
0.72173065,2.153359,1,3
0.8092661,2.3958254,1,3
0.7731645,2.2892551,1,3
0.7596309,2.186858,1,3
0.8041222,2.363478,1,3
0.7645758,2.191351,1,3
0.61499393,1.7140079,1,3
0.8579996,2.5178463,1,3
0.79203355,2.3242843,1,3
0.86702335,2.5360885,1,3
0.82970285,2.4185417,1,3
0.9476322,2.4868784,1,3
0.90381604,2.448339,1,3
0.8909638,2.4850159,1,3
0.8415319,2.384258,1,3
0.7224986,2.261699,1,3
0.8638919,2.6049714,1,3
0.75229454,2.2627878,1,3
0.76782465,2.2087007,1,3
0.6099752,1.6083713,1,3
0.8459425,2.6194906,1,3
1.1112795,3.5114245,1,3
0.86302006,2.619387,1,3
0.8487493,2.5864878,1,3
0.8000517,2.4996157,1,3
1.0246482,1.675751,1,3
1.0353237,2.869021,1,3
0.78282547,2.493792,1,3
0.6300504,1.6576447,1,3
0.61850727,1.9444954,1,3
0.83756053,2.6764503,1,3
0.8738073,2.763113,1,3
1.3200366,1.7956908,1,3
1.5739102,2.1594615,1,3
1.2195703,3.513045,1,3
1.494415,1.9043226,1,3
1.5771626,2.0809975,1,3
1.0769886,2.0778747,1,3
1.7248758,4.130249,1,3
0.9192694,1.9150314,1,3
0.85260165,1.9392273,1,3
0.79249656,2.0770874,1,3
0.72247434,2.221582,1,3
0.9470837,2.3677819,1,3
0.7533319,1.823493,1,3
0.79464936,1.9049778,1,3
1.1154486,3.5557327,1,3
1.1816962,3.718216,1,3
2.467764,6.8493657,1,7
2.407746,6.7737484,1,7
2.4842868,6.8893595,1,7
2.170486,6.3799415,1,7
2.4678903,6.853191,1,7
