AP1RTT,AP1STDEV,AP2RTT,AP2STDEV,AP3RTT,AP3STDEV,x,y,predicted_x,predicted_y
4.117,0.691,6.467,0.455,5.764,0.623,5,7,4.662429071428572,5.8818
4.156,0.696,6.272,0.569,5.823,0.593,5,7,4.688213785714287,5.725869333333334
4.039,0.743,6.428,0.508,5.823,0.635,5,7,4.7567005714285715,5.8892035
4.156,0.675,6.428,0.534,5.764,0.68,5,7,4.6393828571428575,5.835936000000001
4.0,0.689,6.311,0.541,5.881,0.607,5,7,4.827582928571428,5.823817833333334
4.039,0.756,6.506,0.455,5.793,0.631,5,7,4.731809142857142,5.945250833333334
4.0,0.862,6.545,0.432,5.793,0.645,5,7,4.754203500000001,5.990945833333333
3.961,0.823,6.506,0.475,5.823,0.613,5,7,4.801272,5.979917500000001
4.039,0.772,6.467,0.54,5.764,0.694,5,7,4.707869642857143,5.917142666666667
4.078,0.641,6.311,0.577,5.881,0.641,5,7,4.7825769285714275,5.7888131666666665
4.039,0.759,6.35,0.549,5.852,0.616,5,7,4.7808845,5.833832166666666
4.273,0.583,6.624,0.429,5.764,0.623,5,7,4.5689405,5.923269277777778
4.039,0.682,6.35,0.587,5.793,0.648,5,7,4.731809142857142,5.833832166666666
4.039,0.682,6.311,0.597,5.911,0.552,5,7,4.830457142857143,5.8064
4.117,0.674,6.545,0.516,5.793,0.648,5,7,4.686368571428572,5.938185333333333
4.039,0.812,6.741,0.425,5.823,0.599,5,7,4.7567005714285715,6.118197777777778
4.039,0.784,6.506,0.55,5.852,0.585,5,7,4.7808845,5.945250833333334
4.039,0.668,6.467,0.549,5.823,0.605,5,7,4.7567005714285715,5.917142666666667
4.156,0.672,6.78,0.436,5.764,0.623,5,7,4.639382857142857,6.094225777777778
4.039,0.812,6.741,0.42,5.793,0.627,5,7,4.731809142857143,6.118197777777778
4.039,0.682,6.663,0.476,5.852,0.616,5,7,4.7808845,6.060113777777778
4.078,0.722,6.389,0.539,5.764,0.683,5,7,4.685257999999999,5.843846499999999
4.039,0.711,6.702,0.497,5.881,0.629,5,7,4.805188571428572,6.089071277777778
3.922,0.842,6.663,0.498,5.706,0.634,5,7,4.726882285714286,6.111860277777779
3.922,0.769,7.581,1.084,5.706,0.694,5,7,4.726882285714287,6.8383042777777785
3.961,0.845,6.702,0.44,5.793,0.613,5,7,4.776380571428571,6.123737944444445
4.078,0.722,6.389,0.553,5.823,0.655,5,7,4.7340889285714285,5.843846499999999
3.922,0.902,6.623,0.435,5.793,0.645,5,7,4.798340357142857,6.0823358333333335
3.961,0.826,6.663,0.43,5.764,0.622,5,7,4.752441071428572,6.094780444444445
4.039,0.674,6.702,0.522,5.823,0.638,5,7,4.7567005714285715,6.089071277777778
3.961,0.722,6.584,0.567,5.823,0.637,5,7,4.801272,6.036640833333333
4.0,0.673,6.545,0.483,5.823,0.637,5,7,4.77909492857143,5.990945833333333
4.636,0.584,6.389,0.569,5.881,0.645,5,7,4.435261785714285,5.5737125
3.883,0.831,7.092,0.28,5.793,0.645,5,7,4.820082857142857,6.456598611111111
4.195,0.73,6.545,0.588,5.735,0.639,5,7,4.5923,5.902166666666666
4.0,0.715,6.819,0.366,5.793,0.651,5,7,4.754203500000001,6.194375611111111
3.922,0.919,6.311,0.634,5.793,0.628,5,7,4.798340357142858,5.8581465
4.0,0.818,6.897,0.372,5.793,0.628,5,7,4.754203500000001,6.253811611111112
4.039,0.798,6.975,0.306,5.852,0.603,5,7,4.7808845,6.296505777777778
4.0,0.831,6.623,0.453,5.735,0.636,5,7,4.706444642857143,6.048007166666666
4.195,0.599,6.662,0.437,5.852,0.58,5,7,4.689134214285715,5.988012166666667
4.0,0.809,6.741,0.479,5.793,0.651,5,7,4.7542035,6.1356156111111115
4.0,0.784,6.545,0.428,5.852,0.584,5,7,4.803278857142858,5.990945833333333
3.922,0.753,7.014,0.312,5.881,0.623,5,7,4.871719785714285,6.378561777777778
3.922,0.812,6.663,0.475,5.793,0.617,5,7,4.798340357142857,6.111860277777779
4.078,0.649,6.78,0.384,5.852,0.606,5,7,4.758272857142856,6.129906444444444
4.156,0.653,6.936,0.31,5.764,0.611,5,7,4.639382857142857,6.213097777777778
4.0,0.689,6.663,0.445,5.764,0.642,5,7,4.730263999999999,6.077531611111111
4.195,0.79,6.897,0.416,5.823,0.65,5,7,4.664950285714286,6.165032444444444
4.402,0.756,7.131,0.252,5.793,0.61,5,7,4.512946071428572,6.248530944444444
4.0,0.781,7.522,1.042,5.793,0.668,5,7,4.754203500000001,6.754471333333334
4.156,0.638,7.092,0.252,5.735,0.636,5,7,4.6155635,6.334673777777777
3.961,0.828,6.858,0.418,5.764,0.624,5,7,4.752441071428572,6.2412579444444445
4.117,0.658,6.741,0.393,5.852,0.609,5,7,4.735443928571429,6.08285511111111
3.844,0.902,7.131,0.231,5.881,0.623,5,7,4.9149875,6.5041569444444445
4.117,0.674,6.467,0.545,5.793,0.647,5,7,4.686368571428571,5.8818
4.078,0.738,6.975,0.364,5.881,0.623,5,7,4.782576928571428,6.278918944444444
4.195,0.61,7.405,0.174,5.823,0.623,5,7,4.664950285714286,6.568666666666667
3.961,0.793,7.483,0.234,5.735,0.677,5,7,4.728621714285715,6.739209333333334
4.039,0.651,6.897,0.587,5.852,0.602,5,7,4.7808845,6.236393777777778
3.961,0.854,6.78,0.548,5.881,0.604,5,7,4.84976,6.182159944444445
3.922,0.814,6.78,0.488,5.764,0.626,5,7,4.774400857142858,6.199239777777779
4.078,0.724,6.702,0.443,5.764,0.635,5,7,4.685258000000001,6.071484444444444
3.961,0.823,6.624,0.455,5.823,0.637,5,7,4.801272,6.065991944444444
3.922,0.826,6.858,0.386,5.764,0.661,5,7,4.774400857142858,6.258337777777778
3.961,0.838,6.936,0.341,5.823,0.634,5,7,4.801272000000001,6.3010319444444445
3.961,0.823,6.78,0.356,5.793,0.609,5,7,4.776380571428571,6.182159944444445
4.0,0.763,6.506,0.523,5.793,0.587,5,7,4.7542035,5.962668666666667
3.961,0.793,6.819,0.36,5.852,0.545,5,7,4.825455928571429,6.211624444444444
3.961,0.823,7.131,0.329,5.793,0.654,5,7,4.776380571428572,6.453424444444445
4.078,0.677,7.61,0.928,5.793,0.648,5,7,4.709197500000001,6.793445333333334
4.039,0.668,6.741,0.382,5.852,0.635,5,7,4.780884500000001,6.118197777777778
4.234,0.577,7.053,0.497,5.881,0.583,5,7,4.6899575,6.267669611111111
4.078,0.677,6.819,0.45,5.852,0.619,5,7,4.758272857142856,6.159370944444444
4.039,0.699,6.467,0.578,5.793,0.646,5,7,4.731809142857142,5.917142666666667
4.078,0.641,6.623,0.463,5.793,0.588,5,7,4.709197500000001,6.013002500000001
4.039,0.654,6.741,0.425,5.823,0.619,5,7,4.7567005714285715,6.118197777777778
4.117,0.664,6.389,0.575,5.823,0.672,5,7,4.71126,5.8260906666666665
4.156,0.696,6.467,0.441,5.793,0.571,5,7,4.663322357142858,5.863875166666667
3.961,0.811,6.702,0.415,5.793,0.616,5,7,4.776380571428571,6.123737944444445
4.039,0.664,6.936,0.351,5.823,0.621,5,7,4.7567005714285715,6.266365277777777
3.961,0.968,6.78,0.456,5.911,0.549,5,7,4.8750285714285715,6.182159944444445
3.922,0.832,6.702,0.555,5.764,0.664,5,7,4.774400857142856,6.1408177777777775
4.156,0.669,6.741,0.433,5.823,0.668,5,7,4.688213785714286,6.064930277777778
4.558,0.734,6.897,0.375,5.823,0.618,5,7,4.4379975,5.988513611111111
4.117,0.645,6.663,0.552,5.823,0.616,5,7,4.71126,6.024771111111112
4.039,0.696,6.78,0.424,5.764,0.623,5,7,4.707869642857143,6.1474932777777775
4.039,0.668,6.819,0.433,5.823,0.602,5,7,4.7567005714285715,6.176957777777778
4.117,0.604,6.897,0.45,5.881,0.606,5,7,4.759748000000001,6.201051111111111
4.039,0.828,6.975,0.424,5.852,0.622,5,7,4.7808845,6.296505777777778
3.922,0.842,7.131,0.327,5.823,0.672,5,7,4.8232317857142855,6.470504277777778
4.156,0.685,7.17,0.292,5.881,0.583,5,7,4.736701785714285,6.396475777777777
4.0,0.732,7.092,0.338,5.881,0.59,5,7,4.827582928571428,6.40535911111111
4.117,0.658,6.819,0.487,5.881,0.587,5,7,4.759748,6.14161511111111
4.0,0.766,6.584,0.525,5.793,0.691,5,7,4.7542035,6.019391999999999
4.156,0.607,6.623,0.41,5.881,0.6,5,7,4.736701785714287,5.977321833333334
3.961,0.809,6.819,0.375,5.793,0.59,5,7,4.776380571428572,6.211624444444444
4.0,0.821,7.522,1.097,5.823,0.61,5,7,4.77909492857143,6.754471333333334
4.039,0.717,6.858,0.386,5.764,0.623,5,7,4.707869642857143,6.206591277777777
3.961,0.918,6.584,0.389,5.823,0.621,5,7,4.801272,6.036640833333333
4.039,0.696,6.545,0.557,5.823,0.596,5,7,4.7567005714285715,5.973528
5.498,1.407,6.467,0.523,5.823,0.637,5,7,3.762808928571428,5.144115833333333
4.039,0.696,6.584,0.472,5.793,0.652,5,7,4.731809142857142,6.001974166666667
4.039,0.798,7.209,0.225,5.823,0.599,5,7,4.7567005714285715,6.480897777777778
4.01,0.809,6.975,0.381,5.793,0.616,5,7,4.748482071428572,6.309473611111112
4.0,0.818,6.467,0.549,5.793,0.61,5,7,4.754203500000001,5.9345605
3.844,0.96,6.467,0.573,5.793,0.62,5,7,4.841608071428571,6.002541833333333
4.117,0.634,6.506,0.521,5.852,0.603,5,7,4.735443928571429,5.909908166666667
4.068,0.67,6.467,0.597,5.764,0.644,5,7,4.691076571428572,5.904081388888889
4.039,0.714,6.35,0.63,5.852,0.603,5,7,4.7808845,5.833832166666666
3.922,0.911,6.584,0.522,5.764,0.662,5,7,4.774400857142856,6.053720666666667
4.117,0.596,6.506,0.549,5.823,0.606,5,7,4.71126,5.909908166666667
4.078,0.749,6.467,0.657,5.735,0.616,5,7,4.661438642857143,5.899555833333333
4.117,0.658,6.35,0.671,5.793,0.594,5,7,4.686368571428571,5.7984895000000005
4.117,0.674,6.467,0.533,5.793,0.628,5,7,4.686368571428571,5.8818
4.0,0.777,6.584,0.537,5.764,0.667,5,7,4.730263999999999,6.019391999999999
3.961,0.794,6.506,0.534,5.706,0.656,5,7,4.704922500000001,5.979917500000001
4.195,0.639,6.506,0.448,5.793,0.587,5,7,4.640058857142857,5.873889500000001
4.195,0.681,6.858,0.325,5.823,0.595,5,7,4.664950285714285,6.135229944444444
4.0,0.719,7.053,0.246,5.793,0.631,5,7,4.754203500000001,6.3747116111111115
5.069,0.975,6.78,0.386,5.823,0.596,5,7,4.086612000000001,5.626313277777778
3.844,0.955,6.702,0.387,5.852,0.639,5,7,4.890683428571429,6.174470444444444
3.922,0.801,6.858,0.355,5.793,0.648,5,7,4.798340357142858,6.258337777777778
4.0,0.818,6.389,0.629,5.764,0.586,5,7,4.730263999999999,5.878851166666667
4.156,0.698,6.78,0.458,5.881,0.609,5,7,4.736701785714286,6.094225777777778
4.195,0.565,6.975,0.309,5.881,0.526,5,7,4.713438285714286,6.225144444444444
3.961,0.825,7.248,0.244,5.793,0.619,5,7,4.776380571428572,6.546887944444445
4.117,0.724,7.493,1.466,5.735,0.62,5,7,4.638609714285716,6.67752
3.922,0.854,6.819,0.4,5.94,0.535,5,7,4.921536857142859,6.228704277777778
4.0,0.715,6.389,0.639,5.793,0.609,5,7,4.7542035,5.878851166666667
3.922,0.827,6.858,0.409,5.823,0.563,5,7,4.823231785714287,6.258337777777778
4.078,0.677,6.858,0.337,5.881,0.537,5,7,4.7825769285714275,6.189004444444444
4.039,0.696,6.702,0.435,5.881,3.874,5,7,4.805188571428572,6.089071277777778
4.078,0.677,6.663,0.44,5.676,0.668,5,7,4.613349428571429,6.042526944444444
4.039,0.711,6.78,0.384,5.793,0.61,5,7,4.731809142857143,6.1474932777777775
4.039,0.729,6.623,0.446,5.793,0.648,5,7,4.731809142857143,6.030589333333334
3.961,0.771,6.584,0.469,5.764,0.64,5,7,4.752441071428572,6.036640833333333
4.117,0.658,6.389,0.523,5.764,0.641,5,7,4.662429071428572,5.8260906666666665
3.961,0.856,6.78,0.359,5.852,0.561,5,7,4.8254559285714285,6.182159944444445
4.117,0.862,6.741,0.325,5.793,0.588,5,7,4.686368571428571,6.08285511111111
4.039,0.696,6.584,0.44,5.735,0.676,5,7,4.684050285714286,6.001974166666667
4.195,0.653,6.858,0.339,5.881,0.604,5,7,4.713438285714285,6.135229944444444
4.366,0.757,6.702,0.4,5.793,0.628,5,7,4.535492357142857,5.9363804444444455
4.0,0.763,6.741,0.363,5.823,0.599,5,7,4.779094928571428,6.1356156111111115
4.117,0.616,6.741,0.359,5.852,0.619,5,7,4.735443928571429,6.08285511111111
3.922,1.164,6.819,0.352,5.852,0.622,5,7,4.847415714285715,6.228704277777778
4.117,0.706,7.131,0.224,5.852,0.606,5,7,4.73544392857143,6.383415111111112
3.961,0.796,6.975,0.297,5.764,0.607,5,7,4.752441071428572,6.331172444444445
4.195,0.667,7.493,1.075,5.764,0.622,5,7,4.616119357142858,6.641501333333334
4.039,0.729,6.584,0.496,5.764,0.648,5,7,4.707869642857143,6.001974166666667
4.078,0.785,6.194,0.675,5.793,0.653,5,7,4.7091975,5.707530666666667
3.844,0.911,6.584,0.455,5.881,0.608,5,7,4.9149875000000005,6.087373333333334
3.961,0.793,6.467,0.489,5.793,0.644,5,7,4.776380571428571,5.951809333333333
4.039,0.717,6.819,0.36,5.823,0.602,5,7,4.7567005714285715,6.176957777777778
3.922,0.874,7.053,0.286,5.793,0.654,5,7,4.798340357142858,6.409040277777778
4.039,0.769,7.405,1.395,5.823,0.65,5,7,4.7567005714285715,6.640028
4.156,0.625,7.014,0.257,5.881,0.604,5,7,4.736701785714286,6.273547777777778
4.039,0.699,6.663,0.43,5.735,0.657,5,7,4.684050285714286,6.060113777777778
4.117,0.688,6.506,0.472,5.793,0.651,5,7,4.686368571428571,5.909908166666667
4.078,0.785,6.858,0.265,5.793,0.617,5,7,4.709197499999999,6.189004444444444
4.156,0.653,6.897,0.243,5.823,0.634,5,7,4.688213785714288,6.183126277777778
3.922,0.878,7.014,0.257,5.764,0.643,5,7,4.774400857142857,6.378561777777778
4.234,0.559,6.819,0.343,5.764,0.645,5,7,4.592638571428571,6.087333611111111
3.805,0.958,6.858,0.259,5.823,0.596,5,7,4.887807428571429,6.308563277777777
3.961,0.77,6.936,0.255,5.823,0.656,5,7,4.801272000000001,6.3010319444444445
3.922,0.814,6.858,0.289,5.793,0.594,5,7,4.798340357142858,6.258337777777778
4.078,0.677,6.897,0.276,5.823,0.626,5,7,4.734088928571429,6.218806944444444
4.156,0.698,6.858,0.275,5.852,0.578,5,7,4.712397714285715,6.153323777777778
4.039,0.682,6.975,0.28,5.735,0.677,5,7,4.684050285714285,6.296505777777778
3.961,0.823,7.17,0.209,5.793,0.628,5,7,4.7763805714285725,6.484409944444445
4.117,0.731,7.434,1.32,5.852,0.622,5,7,4.735443928571429,6.628592611111111
4.078,0.647,7.405,1.013,5.764,0.623,5,7,4.685258000000001,6.6224411666666665
4.068,0.73,7.17,0.209,5.823,0.599,5,7,4.7399075,6.436682
3.961,0.835,7.463,1.055,5.852,0.562,5,7,4.82545592857143,6.722602666666667
4.039,0.668,7.053,0.3,5.793,0.631,5,7,4.731809142857142,6.357293777777778
3.922,0.812,7.17,0.217,5.764,0.642,5,7,4.774400857142858,6.501489777777777
4.156,0.653,7.17,0.294,5.764,0.622,5,7,4.639382857142857,6.396475777777777
4.558,0.633,7.17,0.278,5.793,0.625,5,7,4.4131060714285715,6.20186311111111
3.961,0.856,7.053,0.262,5.793,0.61,5,7,4.776380571428571,6.391960444444444
4.078,0.711,7.014,0.262,5.823,0.616,5,7,4.734088928571429,6.309228444444445
3.883,0.873,6.936,0.255,5.852,0.591,5,7,4.869158214285714,6.335022611111111
4.156,0.599,6.819,0.36,5.823,0.62,5,7,4.688213785714288,6.1236902777777775
4.078,0.677,6.936,0.316,5.852,0.602,5,7,4.758272857142858,6.248778444444444
3.961,0.869,7.248,0.214,5.793,0.609,5,7,4.776380571428572,6.546887944444445
4.0,0.85,7.444,0.105,5.852,0.572,5,7,4.803278857142859,6.689618666666667
4.156,0.723,6.663,0.425,5.823,0.599,5,7,4.688213785714286,6.006846277777777
4.117,0.731,6.702,0.381,5.793,0.628,5,7,4.686368571428572,6.0537286111111115
4.195,0.565,6.702,0.397,5.793,0.634,5,7,4.640058857142856,6.017709944444444
3.961,0.823,6.741,0.325,5.881,0.513,5,7,4.849760000000001,6.152864444444444
4.0,0.716,6.663,0.366,5.764,0.623,5,7,4.730263999999999,6.077531611111111
3.922,0.841,7.248,0.251,5.852,0.603,5,7,4.847415714285714,6.563967777777778
3.883,0.892,6.663,0.469,5.94,0.515,5,7,4.943279357142858,6.128771111111111
4.0,0.862,6.858,0.31,5.852,0.576,5,7,4.803278857142858,6.224009111111111
4.441,0.66,6.936,0.332,5.793,0.614,5,7,4.488312000000001,6.076978611111111
4.156,0.653,7.131,0.204,5.881,0.587,5,7,4.736701785714286,6.365490277777778
4.117,0.645,7.492,1.489,5.793,0.607,5,7,4.686368571428571,6.6766875
4.078,0.677,7.551,1.42,5.793,0.609,5,7,4.709197500000001,6.743750944444445
3.961,0.785,7.405,1.005,5.764,0.642,5,7,4.752441071428573,6.674694666666667
4.078,0.724,6.545,0.46,5.793,0.61,5,7,4.709197500000001,5.955941166666666
4.039,0.696,6.702,0.435,5.793,0.57,5,7,4.731809142857143,6.089071277777778
3.922,0.842,6.506,0.474,5.881,0.565,5,7,4.871719785714286,5.996997333333334
4.117,0.658,6.897,0.319,5.823,0.539,5,7,4.71126,6.201051111111111
3.922,0.753,6.741,0.343,5.793,0.609,5,7,4.798340357142858,6.169944277777779
4.078,0.808,6.858,0.311,5.764,0.603,5,7,4.685257999999999,6.189004444444444
4.039,0.699,6.545,0.443,5.793,0.59,5,7,4.731809142857143,5.973528
4.039,0.696,6.233,0.62,5.735,0.639,5,7,4.684050285714285,5.752042666666667
3.922,0.772,6.506,0.492,5.94,0.535,5,7,4.921536857142858,5.996997333333334
4.078,0.766,6.467,0.549,5.881,0.566,5,7,4.782576928571428,5.899555833333333
3.922,0.753,6.545,0.55,5.793,0.61,5,7,4.798340357142857,6.0252745
3.883,0.804,6.545,0.577,5.735,0.599,5,7,4.772323999999999,6.042185333333333
3.805,0.96,6.506,0.559,5.764,0.68,5,7,4.8389765,6.047222833333333
4.039,0.696,6.702,0.476,5.764,0.642,5,7,4.707869642857143,6.089071277777778
4.156,0.683,6.506,0.543,5.823,0.631,5,7,4.688213785714286,5.891983333333333
4.156,0.669,6.506,0.552,5.881,0.608,5,7,4.736701785714286,5.891983333333333
4.0,0.792,6.584,0.525,5.764,0.645,5,7,4.730263999999999,6.019391999999999
4.117,0.752,6.624,0.462,5.735,0.599,5,7,4.638609714285714,5.995982611111111
4.078,0.696,6.663,0.465,5.852,0.612,5,7,4.758272857142857,6.042526944444444
4.039,0.772,6.584,0.452,5.764,0.626,5,7,4.707869642857143,6.001974166666667
4.039,0.772,6.428,0.554,5.94,0.573,5,7,4.855005642857144,5.8892035
4.156,0.638,6.545,0.485,5.793,0.59,5,7,4.663322357142858,5.9202604999999995
3.922,0.83,6.389,0.581,5.735,0.657,5,7,4.7505815,5.913179833333334
3.766,0.96,6.428,0.534,5.764,0.604,5,7,4.860067142857143,6.007579333333333
4.01,0.732,6.467,0.539,5.852,0.559,5,7,4.797557428571429,5.9301105000000005
4.078,0.677,6.467,0.509,5.852,0.587,5,7,4.758272857142857,5.899555833333333
3.922,0.814,6.233,0.648,5.852,0.523,5,7,4.847415714285715,5.803789166666666
4.0,0.673,6.233,0.624,5.823,0.599,5,7,4.77909492857143,5.7694605
3.922,0.827,6.116,0.682,5.764,0.64,5,7,4.774400857142857,5.7235206666666665
4.117,0.674,6.311,0.587,5.852,0.596,5,7,4.735443928571429,5.771057333333332
4.039,0.681,6.116,0.66,5.793,0.571,5,7,4.731809142857142,5.671774166666666
4.078,0.768,6.897,0.352,5.764,0.611,5,7,4.685257999999999,6.218806944444444
4.078,0.693,6.975,0.309,5.881,0.57,5,7,4.782576928571428,6.278918944444444
4.156,0.613,6.389,0.496,5.764,0.661,5,7,4.639382857142857,5.808165833333335
4.0,0.734,6.506,0.477,5.852,0.588,5,7,4.803278857142857,5.962668666666667
4.039,0.743,6.584,0.46,5.793,0.688,5,7,4.731809142857142,6.001974166666667
4.0,0.689,6.272,0.656,5.764,0.635,5,7,4.730264,5.796554666666667
4.078,0.753,6.272,0.625,5.881,0.565,5,7,4.782576928571428,5.76155
3.922,0.861,6.311,0.65,5.823,0.596,5,7,4.823231785714287,5.8581465
4.195,0.664,6.194,0.631,5.764,0.623,5,7,4.616119357142858,5.653756166666667
4.156,0.647,6.428,0.614,5.94,0.536,5,7,4.786518857142858,5.835936000000001
4.117,0.659,6.467,0.588,5.706,0.656,5,7,4.614910500000001,5.8818
4.117,0.688,6.389,0.58,5.823,0.599,5,7,4.71126,5.8260906666666665
4.156,0.638,6.467,0.497,5.852,0.602,5,7,4.712397714285715,5.863875166666667
3.863,0.864,6.506,0.535,5.881,0.583,5,7,4.904528000000001,6.022514833333334
4.078,0.711,6.506,0.541,5.823,0.614,5,7,4.7340889285714285,5.927664
3.844,0.886,6.389,0.584,5.823,0.581,5,7,4.866499500000001,5.9468325
4.078,0.741,6.311,0.65,5.793,0.655,5,7,4.709197499999999,5.7888131666666665
4.117,0.719,6.311,0.587,5.793,0.587,5,7,4.686368571428571,5.771057333333332
4.078,0.677,6.467,0.438,5.764,0.579,5,7,4.685257999999999,5.899555833333333
4.039,0.786,6.506,0.486,5.764,0.651,5,7,4.707869642857143,5.945250833333334
3.961,0.837,6.467,0.484,5.823,0.614,5,7,4.801272,5.951809333333333
3.883,1.006,6.428,0.509,5.793,0.648,5,7,4.8200828571428564,5.957860833333333
3.883,0.862,6.545,0.473,5.793,0.631,5,7,4.8200828571428564,6.042185333333333
4.717,0.772,6.702,0.405,5.793,0.648,5,7,4.307768571428573,5.759261944444445
3.883,0.794,6.584,0.468,5.823,0.617,5,7,4.844974285714286,6.070631499999999
4.0,0.819,6.545,0.421,5.764,0.565,5,7,4.730264,5.990945833333333
3.922,0.916,7.092,0.235,5.823,0.576,5,7,4.8232317857142855,6.439687777777778
4.117,0.691,6.702,0.39,5.793,0.634,5,7,4.686368571428572,6.0537286111111115
4.156,0.696,6.858,0.364,5.823,0.65,5,7,4.688213785714287,6.153323777777778
3.922,0.814,6.819,0.31,5.823,0.65,5,7,4.823231785714287,6.228704277777778
3.922,0.829,6.78,0.399,5.764,0.622,5,7,4.774400857142858,6.199239777777779
4.039,0.756,6.741,0.398,5.911,0.509,5,7,4.830457142857143,6.118197777777778
4.156,0.653,6.428,0.607,5.823,0.656,5,7,4.688213785714287,5.835936000000001
4.117,0.674,6.702,0.436,5.793,0.648,5,7,4.686368571428572,6.0537286111111115
4.117,0.731,6.858,0.399,5.881,0.644,5,7,4.759747999999999,6.171248611111111
4.039,0.775,6.897,0.381,5.881,0.549,5,7,4.805188571428572,6.236393777777778
4.156,0.698,6.936,0.331,5.793,0.628,5,7,4.663322357142857,6.213097777777778
3.961,0.869,6.702,0.472,5.793,0.591,5,7,4.776380571428571,6.123737944444445
3.961,0.809,6.662,0.474,5.559,0.779,5,7,4.58664,6.094040166666667
4.039,0.772,6.702,0.432,5.735,0.615,5,7,4.684050285714287,6.089071277777778
4.039,0.771,6.819,0.377,5.823,0.613,5,7,4.7567005714285715,6.176957777777778
3.961,0.854,6.428,0.579,5.793,0.6,5,7,4.776380571428571,5.923870166666667
4.078,0.677,6.389,0.605,5.793,0.62,5,7,4.7091975,5.843846499999999
4.756,0.747,6.389,0.479,5.793,0.574,5,7,4.2813795,5.511099166666666
4.117,0.703,6.858,0.299,5.793,0.634,5,7,4.68636857142857,6.171248611111111
3.922,1.017,6.076,0.702,5.881,0.569,5,7,4.871719785714286,5.696427333333333
3.961,0.813,6.311,0.625,5.823,0.593,5,7,4.801272,5.841066666666667
4.156,0.672,6.233,0.633,5.793,0.676,5,7,4.663322357142858,5.6987751666666675
5.108,0.967,6.428,0.544,5.764,0.623,5,7,4.009430857142857,5.345973333333333
3.922,0.858,6.975,0.257,5.793,0.59,5,7,4.798340357142857,6.348252277777777
3.883,0.894,6.467,0.578,5.852,0.642,5,7,4.869158214285715,5.985799999999999
3.961,0.851,7.522,1.376,5.823,0.574,5,7,4.801272,6.771720166666666
4.117,0.703,6.858,0.405,5.823,0.556,5,7,4.711259999999999,6.171248611111111
4.039,0.682,6.428,0.551,5.793,0.61,5,7,4.731809142857142,5.8892035
4.117,0.664,7.092,0.258,5.764,0.667,5,7,4.662429071428572,6.352598611111111
4.039,0.716,6.975,0.253,5.881,0.629,5,7,4.805188571428571,6.296505777777778
4.0,0.839,7.375,0.256,5.823,0.596,5,7,4.779094928571429,6.6328125
4.039,0.753,7.551,1.08,5.852,0.577,5,7,4.7808845,6.761337777777778
4.078,0.708,6.428,0.573,5.764,0.583,5,7,4.685258,5.871616666666666
4.0,1.182,6.272,0.606,5.793,0.612,5,7,4.754203500000001,5.796554666666667
4.273,0.606,6.936,0.299,5.852,0.55,5,7,4.641955357142858,6.158309277777779
4.039,0.682,7.551,1.386,5.735,0.616,5,7,4.684050285714286,6.761337777777778
4.0,0.766,7.092,0.319,5.764,0.645,5,7,4.730263999999999,6.40535911111111
4.0,0.763,6.467,0.529,5.823,0.563,5,7,4.77909492857143,5.9345605
